mean_count turtles with [standing?],mean_count turtles with [feeling-awkward? = true],min_count turtles with [standing?],min_count turtles with [feeling-awkward? = true],last_count turtles with [standing?],last_count turtles with [feeling-awkward? = true],sd_count turtles with [standing?],sd_count turtles with [feeling-awkward? = true],trend_count turtles with [standing?],trend_count turtles with [feeling-awkward? = true],max_count turtles with [standing?],max_count turtles with [feeling-awkward? = true],snap_10_count turtles with [standing?],snap_10_count turtles with [feeling-awkward? = true],snap_20_count turtles with [standing?],snap_20_count turtles with [feeling-awkward? = true],snap_30_count turtles with [standing?],snap_30_count turtles with [feeling-awkward? = true],snap_40_count turtles with [standing?],snap_40_count turtles with [feeling-awkward? = true]
107.62,26.14,9.0,7.0,11.0,11.0,81.94824952370857,24.978398667648815,-4.402929171668668,-0.9126050420168084,251.0,184.0,190.0,27.0,184.0,21.0,45.0,28.0,11.0,11.0
281.42,32.76,182.0,14.0,290.0,29.0,60.772391758100156,19.75607248417559,2.2463865546218496,-0.5741176470588247,383.0,145.0,316.0,25.0,231.0,14.0,256.0,34.0,354.0,25.0
201.36,34.44,83.0,22.0,272.0,30.0,44.309258626160755,13.688184686071416,2.3154861944777894,-0.35006002400960473,272.0,112.0,151.0,31.0,178.0,44.0,258.0,27.0,209.0,32.0
191.28,14.98,134.0,5.0,136.0,13.0,51.52864834245121,15.852431990076472,-2.7173109243697526,-0.5522689075630265,334.0,115.0,189.0,15.0,210.0,10.0,196.0,7.0,140.0,7.0
209.92,57.12,94.0,37.0,95.0,37.0,49.68494339334603,14.40505466841414,-2.4363985594237705,-0.30655462184874094,267.0,141.0,261.0,50.0,205.0,50.0,218.0,64.0,175.0,50.0
277.44,26.16,199.0,6.0,199.0,22.0,47.536579599293844,24.623046115377353,1.1447779111644647,-0.4902761104441791,371.0,174.0,288.0,8.0,211.0,33.0,357.0,20.0,314.0,19.0
261.0,52.18,89.0,28.0,358.0,34.0,85.87618994808747,14.196746106062474,-0.15279711884753908,0.2234333733493396,358.0,92.0,344.0,48.0,136.0,37.0,292.0,57.0,202.0,71.0
205.2,39.68,120.0,22.0,243.0,43.0,43.62430515205944,17.038121962235156,-1.1552460984393764,-0.329795918367348,307.0,151.0,155.0,37.0,211.0,37.0,212.0,39.0,159.0,40.0
235.4,46.9,29.0,25.0,316.0,45.0,118.12637300789355,14.992331373072034,0.692629051620646,-0.06391356542617144,371.0,86.0,29.0,29.0,326.0,60.0,364.0,26.0,110.0,54.0
165.26,31.84,15.0,15.0,152.0,26.0,96.52767686005916,9.716707261207368,5.084129651860746,0.16758703481392498,360.0,72.0,55.0,34.0,196.0,38.0,173.0,36.0,290.0,33.0
52.36,28.14,10.0,8.0,19.0,19.0,36.859603904545686,20.85378622696608,-1.692100840336137,-0.6148859543817543,156.0,161.0,115.0,21.0,41.0,24.0,17.0,16.0,22.0,17.0
81.84,39.9,46.0,20.0,98.0,37.0,21.599407399278338,12.717311036535985,0.09805522208883446,-0.08292917166866862,131.0,113.0,55.0,28.0,101.0,30.0,53.0,35.0,87.0,32.0
281.48,37.5,63.0,12.0,217.0,26.0,105.69715984831383,24.741261083461367,0.7906842737094839,-0.3483793517406983,386.0,177.0,329.0,52.0,370.0,30.0,375.0,24.0,224.0,35.0
228.98,48.28,146.0,24.0,194.0,36.0,59.08451235306931,10.680898838580957,-1.3756062424969988,-0.2715966386554621,344.0,82.0,179.0,42.0,303.0,48.0,155.0,35.0,213.0,28.0
225.74,24.24,65.0,8.0,127.0,12.0,77.15926645581852,28.291737309681068,-1.6001440576230506,-0.9178391356542638,380.0,185.0,240.0,17.0,296.0,18.0,124.0,8.0,245.0,13.0
140.08,53.52,57.0,29.0,83.0,52.0,62.130778202111706,17.372668188853435,0.9675870348139243,-0.1878511404561837,302.0,154.0,81.0,46.0,121.0,45.0,202.0,66.0,159.0,42.0
37.02,10.98,2.0,2.0,47.0,10.0,34.967693661435554,9.24876207932716,1.9767106842737099,0.18866746698679435,105.0,59.0,4.0,4.0,7.0,5.0,39.0,6.0,105.0,19.0
214.7,54.7,150.0,37.0,245.0,52.0,38.25506502412458,17.15604849608441,2.135366146458583,-0.36835534213685606,275.0,155.0,166.0,37.0,203.0,49.0,227.0,37.0,252.0,51.0
135.46,42.56,24.0,21.0,229.0,50.0,64.02287403733136,13.792983723618324,3.0381272509003616,0.29800720288115184,245.0,88.0,86.0,42.0,77.0,39.0,211.0,67.0,155.0,53.0
239.72,52.84,155.0,37.0,304.0,50.0,43.647698679311844,9.428382682093465,-0.6406722689075657,0.05695078031212428,333.0,91.0,252.0,62.0,192.0,38.0,212.0,52.0,276.0,54.0
249.0,32.72,18.0,16.0,45.0,25.0,107.70106777557965,7.618503790115223,-6.172100840336138,0.05647058823529392,383.0,51.0,356.0,26.0,255.0,41.0,205.0,44.0,208.0,39.0
241.22,44.98,107.0,19.0,367.0,29.0,86.9793745666178,21.230628817818847,1.306074429771907,-0.694501800720289,379.0,151.0,326.0,36.0,224.0,53.0,145.0,59.0,229.0,33.0
119.12,31.08,48.0,17.0,239.0,47.0,50.330364592361136,22.250249436804086,0.1358943577430966,-0.2574789915966397,239.0,172.0,84.0,24.0,84.0,20.0,85.0,33.0,149.0,52.0
172.32,47.84,36.0,24.0,52.0,45.0,80.47072511168271,9.95863444454108,0.3676350540216086,-0.19687875150060088,337.0,97.0,222.0,51.0,124.0,54.0,310.0,41.0,191.0,51.0
162.1,28.72,77.0,7.0,160.0,33.0,58.23959134472012,23.544884794791415,-0.04883553421368661,-0.7401680672268921,302.0,168.0,164.0,31.0,163.0,37.0,191.0,7.0,169.0,12.0
33.9,13.82,3.0,3.0,100.0,15.0,39.315772916222826,23.72483087400203,1.248259303721488,-0.38064825930372287,179.0,175.0,10.0,10.0,7.0,7.0,6.0,7.0,63.0,16.0
171.94,48.66,74.0,37.0,115.0,53.0,61.793012549963926,11.710866748452055,1.0986314525810323,-0.1433373349339745,285.0,118.0,177.0,47.0,194.0,54.0,114.0,42.0,281.0,46.0
303.5,19.94,32.0,5.0,303.0,38.0,102.87375758666542,17.67869904715842,5.692629051620651,-0.44912364945978483,395.0,127.0,219.0,14.0,359.0,30.0,388.0,10.0,358.0,13.0
235.02,56.6,45.0,33.0,275.0,64.0,92.42369609575239,14.393053880257655,2.59654261704682,-0.5346458583433381,367.0,92.0,306.0,62.0,95.0,50.0,111.0,62.0,362.0,38.0
169.26,54.6,39.0,35.0,338.0,46.0,83.54922142066916,14.205632685663808,2.354333733493398,-0.045234093637456084,360.0,119.0,164.0,35.0,170.0,45.0,152.0,53.0,71.0,50.0
233.92,47.12,32.0,20.0,186.0,59.0,104.86941212765521,19.384158480573767,1.2029771908763514,-0.07702280912365074,380.0,139.0,372.0,28.0,177.0,46.0,62.0,41.0,372.0,26.0
186.98,60.36,39.0,34.0,333.0,48.0,83.7700399904405,19.320207038228133,3.313373349339733,-0.19956782713085314,337.0,173.0,94.0,43.0,72.0,52.0,183.0,57.0,227.0,60.0
111.92,54.78,39.0,35.0,253.0,63.0,69.1649737945443,13.582768495413593,3.3405042016806727,0.14228091236494542,253.0,117.0,54.0,48.0,61.0,52.0,53.0,44.0,251.0,66.0
254.18,29.76,142.0,10.0,335.0,40.0,55.97845657036285,25.68467247211847,2.678943577430972,-0.7701320528211297,362.0,185.0,204.0,35.0,193.0,15.0,293.0,20.0,261.0,20.0
283.26,27.44,19.0,8.0,357.0,18.0,118.02996399219988,15.859583853304601,0.48696278511404634,-0.3063625450180081,391.0,83.0,325.0,35.0,211.0,46.0,151.0,48.0,387.0,13.0
397.74,1.84,344.0,0.0,400.0,0.0,8.106318523226179,7.532224107127985,0.1874189675870328,-0.14088835534213737,400.0,54.0,398.0,2.0,398.0,2.0,398.0,2.0,398.0,2.0
279.4,40.68,202.0,23.0,212.0,44.0,30.6502854799103,22.050342400969644,-0.8460984393757508,-0.4680912364945994,341.0,179.0,277.0,42.0,341.0,23.0,292.0,32.0,277.0,38.0
223.54,49.22,79.0,27.0,266.0,48.0,85.43657530589577,19.17007042240586,-3.8167106842737097,-0.38391356542617167,343.0,166.0,334.0,35.0,269.0,42.0,106.0,42.0,134.0,39.0
225.5,52.94,44.0,30.0,160.0,62.0,97.6389778725689,10.88009191137648,-0.5705162064825947,0.3449219687875148,368.0,72.0,263.0,56.0,44.0,38.0,257.0,63.0,269.0,69.0
333.62,14.58,236.0,1.0,396.0,4.0,59.06399580116468,20.209987629882402,1.3170228091236487,-0.5958703481392568,399.0,144.0,375.0,6.0,251.0,10.0,284.0,14.0,393.0,5.0
288.48,15.18,90.0,1.0,398.0,2.0,68.42082723849515,21.116524335221456,3.161776710684275,-0.8108043217286929,399.0,146.0,347.0,20.0,256.0,7.0,264.0,9.0,322.0,11.0
289.92,48.38,56.0,25.0,56.0,48.0,78.12191497908893,12.849731514704889,-2.540984393757505,0.07102040816326491,373.0,83.0,356.0,38.0,244.0,51.0,326.0,44.0,355.0,30.0
158.5,36.84,22.0,22.0,62.0,37.0,124.16557493927212,9.45591878137709,-6.0688115246098455,0.07452581032412918,376.0,59.0,330.0,38.0,22.0,22.0,52.0,25.0,189.0,50.0
173.16,36.44,44.0,14.0,104.0,35.0,96.32639513653565,17.955678767454042,-5.269051620648263,-0.30972388955582336,386.0,136.0,218.0,48.0,125.0,18.0,212.0,45.0,74.0,26.0
206.84,54.88,112.0,37.0,185.0,61.0,60.49805286122851,12.948575211196022,-0.6457623049219694,0.06799519807923082,335.0,126.0,170.0,53.0,183.0,50.0,155.0,68.0,235.0,49.0
130.52,60.64,43.0,38.0,183.0,74.0,70.57938509224914,12.65505432623661,-1.6724129651860786,-0.03198079231692753,337.0,92.0,85.0,50.0,49.0,42.0,76.0,48.0,135.0,55.0
255.78,14.3,76.0,5.0,161.0,13.0,115.96211277826909,6.894200461257273,-7.245282112845142,0.11567827130852307,395.0,46.0,394.0,6.0,353.0,11.0,149.0,12.0,79.0,18.0
14.08,8.88,2.0,2.0,7.0,6.0,12.815365777066216,6.198838600899365,-0.43246098439375785,-0.1921728691476595,48.0,38.0,42.0,14.0,5.0,5.0,22.0,12.0,6.0,7.0
309.94,41.76,235.0,19.0,235.0,56.0,34.71565064923888,12.117029338909767,-1.4659783913565425,-0.02218487394958046,370.0,101.0,318.0,45.0,331.0,33.0,329.0,35.0,266.0,43.0
277.54,39.28,51.0,9.0,234.0,53.0,101.53368111124506,27.93423705777554,4.527010804321728,-1.1207683073229309,391.0,178.0,206.0,34.0,115.0,55.0,378.0,15.0,379.0,19.0
14.42,5.24,0.0,0.0,1.0,1.0,22.299856501780432,8.88945442645386,-1.086050420168068,-0.3675390156062431,78.0,52.0,78.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0
261.18,25.08,39.0,7.0,391.0,7.0,123.58198736061821,15.33993481081325,8.122977190876354,-0.575846338535415,391.0,95.0,178.0,29.0,219.0,49.0,389.0,11.0,391.0,9.0
181.62,60.28,36.0,32.0,164.0,49.0,93.07908250514718,19.540767641011445,0.24187274909963763,-0.46492196878751624,356.0,156.0,284.0,82.0,71.0,53.0,161.0,61.0,331.0,60.0
159.86,43.8,33.0,22.0,129.0,36.0,74.82433026763421,8.687922651589389,0.4306842737094839,-0.18900360144057626,331.0,72.0,232.0,34.0,109.0,42.0,331.0,36.0,113.0,52.0
249.3,58.76,158.0,31.0,180.0,48.0,57.90379952990995,16.61392187293536,-0.9605282112845136,-0.525426170468188,368.0,147.0,259.0,72.0,325.0,54.0,262.0,49.0,202.0,42.0
220.14,62.54,126.0,41.0,242.0,56.0,38.23925208473618,18.87136455055649,0.2810564225690271,-0.09656662665066097,299.0,174.0,215.0,69.0,208.0,81.0,209.0,45.0,210.0,70.0
291.5,8.76,35.0,0.0,399.0,1.0,143.38260006011888,22.434402153835084,8.575510204081635,-0.664585834333735,400.0,155.0,102.0,8.0,392.0,3.0,400.0,0.0,399.0,1.0
149.4,61.46,37.0,36.0,144.0,84.0,90.09483891988485,18.719198700799133,-3.3560624249699904,-0.3330132052821132,353.0,136.0,348.0,46.0,207.0,75.0,55.0,49.0,50.0,44.0
178.0,34.4,37.0,14.0,164.0,24.0,82.32982448663425,21.533230133911626,3.128163265306123,-0.3826170468187291,365.0,170.0,168.0,41.0,214.0,21.0,89.0,37.0,311.0,32.0
145.28,43.58,40.0,26.0,321.0,31.0,84.68176663249298,12.496543522110423,4.55654261704682,-0.15342136854741992,324.0,97.0,118.0,49.0,115.0,58.0,71.0,32.0,243.0,47.0
255.74,29.8,153.0,8.0,268.0,19.0,71.87595147196315,14.725488107359974,-2.601440576230494,-0.11236494597839236,390.0,108.0,358.0,21.0,171.0,27.0,253.0,44.0,218.0,28.0
311.3,36.8,268.0,18.0,316.0,30.0,29.578539517697624,15.66269453191245,-1.4125810324129722,-0.1551020408163276,360.0,131.0,333.0,32.0,328.0,33.0,271.0,38.0,274.0,41.0
169.5,28.7,10.0,6.0,12.0,10.0,140.55735484136005,17.0578427709954,2.7623049219687883,-0.3725810324129653,395.0,73.0,19.0,17.0,199.0,59.0,390.0,10.0,252.0,39.0
275.98,18.84,109.0,1.0,397.0,1.0,88.5847594115376,21.88639760216376,0.853253301320526,-0.7478511404561835,397.0,154.0,351.0,21.0,253.0,26.0,136.0,16.0,315.0,6.0
108.7,27.86,37.0,14.0,230.0,18.0,64.53564906313409,22.668930279128748,3.0712605042016805,-0.5852100840336149,236.0,175.0,77.0,22.0,41.0,23.0,84.0,22.0,195.0,29.0
193.08,63.22,111.0,45.0,111.0,49.0,50.912803890573535,14.405957101143953,0.5800720288115232,-0.4012965186074439,310.0,145.0,135.0,68.0,200.0,49.0,173.0,68.0,308.0,59.0
348.16,18.06,191.0,6.0,383.0,11.0,66.74649354085952,19.975394864682904,3.12153661464586,-0.6651140456182487,394.0,144.0,209.0,21.0,390.0,10.0,390.0,9.0,390.0,10.0
221.66,31.54,33.0,8.0,191.0,29.0,106.33637383322792,23.265605515438452,1.4880672268907538,-0.40753901560624395,388.0,172.0,245.0,27.0,69.0,28.0,252.0,44.0,332.0,25.0
266.38,54.62,146.0,35.0,287.0,53.0,70.44171775304744,8.308766454775341,-0.8414405762304974,0.06602641056422504,357.0,71.0,302.0,56.0,191.0,56.0,177.0,58.0,316.0,60.0
274.8,31.16,30.0,13.0,88.0,26.0,111.7536576582619,15.047072805034208,-4.354093637454989,-0.02708283313325433,387.0,113.0,255.0,33.0,371.0,27.0,356.0,35.0,165.0,50.0
380.94,7.94,287.0,0.0,400.0,0.0,33.35230726651456,15.044480715531533,1.4294837935174038,-0.5357503001200489,400.0,99.0,359.0,25.0,397.0,3.0,397.0,3.0,398.0,2.0
239.24,30.06,23.0,12.0,123.0,28.0,74.82314080550213,10.241894356026133,1.6772148859543836,-0.18069627851140513,340.0,66.0,340.0,24.0,242.0,41.0,252.0,18.0,317.0,38.0
156.28,53.06,21.0,19.0,109.0,34.0,98.27309703067264,14.876034417814447,-1.2427370948379357,-0.24475390156062465,336.0,102.0,187.0,70.0,233.0,53.0,75.0,43.0,93.0,55.0
160.76,35.76,30.0,17.0,251.0,31.0,68.1766998321274,15.763958893628214,1.900024009603841,-0.1050660264105651,266.0,127.0,176.0,30.0,203.0,45.0,106.0,33.0,231.0,48.0
261.68,54.7,119.0,33.0,238.0,46.0,52.39024336648952,12.590869707847826,-1.8681392557022825,0.01416566626650603,331.0,115.0,229.0,69.0,282.0,45.0,308.0,33.0,179.0,55.0
107.22,17.56,5.0,4.0,204.0,24.0,56.99378562615403,15.852015644705883,2.96235294117647,0.042448979591836,204.0,118.0,41.0,11.0,126.0,17.0,170.0,11.0,93.0,16.0
335.2,28.94,216.0,9.0,384.0,14.0,45.90555521938495,10.973440663711633,1.1126050420168063,-0.3197599039615853,391.0,53.0,312.0,34.0,231.0,49.0,357.0,28.0,342.0,26.0
103.28,21.68,8.0,8.0,269.0,14.0,100.83333575757572,20.355284326189107,4.314621848739496,-0.40268907563025336,293.0,154.0,124.0,27.0,9.0,9.0,19.0,13.0,262.0,22.0
302.12,11.54,37.0,0.0,398.0,2.0,115.67154187612438,21.291510045086046,7.2989195678271335,-0.8316446578631466,400.0,147.0,200.0,10.0,294.0,13.0,399.0,1.0,400.0,0.0
151.98,39.62,11.0,11.0,84.0,29.0,100.76794926959661,17.627126822032,0.010324129651859953,-0.10376950780312233,363.0,118.0,21.0,21.0,55.0,39.0,294.0,43.0,54.0,23.0
212.94,39.12,45.0,19.0,241.0,39.0,113.93373688245288,10.065068305779151,-6.409747899159671,0.14828331332532974,379.0,57.0,341.0,32.0,262.0,44.0,97.0,55.0,80.0,39.0
390.84,5.84,285.0,0.0,400.0,0.0,19.498061442102408,19.608528756640546,0.8193997599039584,-0.5155342136854753,400.0,139.0,390.0,7.0,399.0,1.0,399.0,1.0,399.0,1.0
84.24,27.86,14.0,8.0,14.0,12.0,66.54729446040612,14.666983329914848,0.4826890756302512,-0.1575510204081642,257.0,108.0,97.0,26.0,25.0,16.0,238.0,49.0,70.0,21.0
236.58,46.34,38.0,18.0,186.0,41.0,91.34595557549332,23.218621836792977,-4.273661464585838,-0.1343097238895565,373.0,178.0,259.0,41.0,202.0,37.0,344.0,43.0,145.0,51.0
26.7,6.7,0.0,0.0,23.0,11.0,38.02591221785481,7.449161026585477,1.6860984393757508,0.06333733493397325,121.0,44.0,5.0,5.0,1.0,1.0,1.0,1.0,103.0,17.0
251.42,54.98,128.0,32.0,210.0,40.0,42.00337605478874,21.10022748692535,-0.20384153661464674,-0.36316926770708446,310.0,190.0,271.0,35.0,238.0,38.0,190.0,54.0,309.0,61.0
119.58,46.54,35.0,24.0,350.0,31.0,67.83630001702629,17.369179600660477,2.414165666266507,-0.11097238895558341,350.0,128.0,142.0,38.0,60.0,35.0,126.0,60.0,134.0,29.0
5.84,3.14,0.0,0.0,0.0,0.0,14.102992590227101,9.738603595998754,-0.5706602641056429,-0.3062184873949585,66.0,66.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
296.54,38.28,157.0,18.0,157.0,48.0,62.92319445164875,10.923442680766902,-3.2968547418967598,0.15606242496998748,380.0,90.0,315.0,46.0,370.0,25.0,277.0,48.0,250.0,54.0
194.44,66.66,54.0,40.0,268.0,74.0,67.45403175496628,21.925884246707135,-2.0193037214885967,-0.6364945978391375,320.0,188.0,281.0,62.0,216.0,76.0,90.0,68.0,115.0,47.0
114.38,48.08,35.0,26.0,138.0,52.0,39.60852938446465,18.41720934343746,0.6602160864345733,-0.25824729891956894,191.0,159.0,94.0,44.0,121.0,53.0,148.0,47.0,140.0,41.0
108.62,11.24,1.0,1.0,331.0,20.0,127.17387939352956,12.585006952719572,7.828715486194481,0.2577671068427366,336.0,83.0,3.0,3.0,7.0,5.0,90.0,14.0,268.0,13.0
126.84,37.12,18.0,16.0,275.0,36.0,109.54384692898091,17.5768484092001,0.8172869147659062,-0.17219687875150141,360.0,131.0,28.0,25.0,64.0,32.0,45.0,16.0,160.0,53.0
216.56,53.62,100.0,31.0,292.0,48.0,72.20170635102747,11.794727635685362,0.5947659063625441,-0.04393757503001298,349.0,120.0,208.0,50.0,100.0,50.0,188.0,58.0,283.0,53.0
345.28,21.46,253.0,5.0,253.0,24.0,34.67970011404366,8.586524325942365,-0.5457863145258111,-0.170996398559424,394.0,50.0,325.0,22.0,374.0,17.0,392.0,8.0,333.0,17.0
144.3,32.82,29.0,19.0,182.0,46.0,109.41339040537956,9.498820979468979,1.7197118847539006,-0.03231692677070909,364.0,79.0,109.0,38.0,150.0,34.0,350.0,27.0,69.0,28.0
221.46,41.96,52.0,22.0,378.0,22.0,72.06919175348091,16.11329885529341,-0.2430252100840351,-0.2847539015606255,378.0,125.0,218.0,40.0,190.0,34.0,166.0,29.0,202.0,24.0
217.6,42.52,25.0,19.0,214.0,44.0,100.1604712448978,20.244742527382265,-3.782088835534214,-0.6455702280912375,357.0,169.0,210.0,45.0,346.0,48.0,170.0,33.0,77.0,31.0
260.86,29.92,126.0,15.0,284.0,23.0,84.26339893453147,18.181133078001494,-1.1651860744297704,0.00441776710684142,384.0,146.0,333.0,25.0,153.0,26.0,172.0,34.0,343.0,29.0
234.28,40.18,96.0,23.0,192.0,27.0,70.923350174678,14.109131794692402,-0.12792316926770916,-0.27250900360144187,351.0,129.0,187.0,42.0,147.0,40.0,283.0,46.0,234.0,45.0
187.42,45.48,40.0,23.0,116.0,30.0,79.03014361621776,18.463195823042124,-1.4471548619447787,-0.6089795918367362,327.0,149.0,194.0,60.0,74.0,37.0,275.0,32.0,184.0,39.0
272.42,26.98,159.0,15.0,259.0,27.0,60.02035987896108,17.173805635327305,-3.1529891956782756,-0.18194477791116564,356.0,139.0,298.0,22.0,341.0,28.0,251.0,22.0,165.0,33.0
210.42,43.68,28.0,20.0,222.0,34.0,103.63456759209255,14.033445763603462,-2.2542617046818734,0.07058823529411672,373.0,105.0,364.0,30.0,272.0,30.0,268.0,49.0,115.0,52.0
172.34,57.84,37.0,31.0,180.0,67.0,68.28985576203833,14.723260508460752,0.8528691476590621,0.12849939975990357,308.0,112.0,246.0,70.0,192.0,96.0,194.0,42.0,138.0,57.0
232.98,24.18,6.0,4.0,242.0,8.0,112.91403632852736,13.350191009869484,6.0968547418967605,-0.10818727490996438,396.0,67.0,159.0,29.0,354.0,45.0,297.0,17.0,396.0,4.0
141.82,43.28,35.0,22.0,196.0,53.0,55.36233015327299,10.05592362739495,1.5999519807923162,0.2127250900360143,209.0,71.0,178.0,45.0,201.0,36.0,126.0,46.0,193.0,59.0
146.9,13.76,1.0,1.0,240.0,34.0,115.53306885909335,16.25245827559634,-4.304873949579835,-0.25440576230492284,391.0,114.0,200.0,13.0,141.0,14.0,5.0,5.0,91.0,16.0
161.1,33.2,20.0,15.0,188.0,49.0,120.40917739109425,10.963576058932597,-3.5226410564225725,0.2700600240096039,385.0,68.0,274.0,44.0,38.0,24.0,38.0,35.0,196.0,68.0
183.1,60.58,110.0,37.0,188.0,57.0,36.62253404667678,16.773896386946003,0.884177671068427,-0.38448979591836807,248.0,162.0,148.0,63.0,209.0,61.0,132.0,45.0,219.0,61.0
203.56,34.52,27.0,16.0,199.0,41.0,113.07557826515857,9.906038562412324,-3.517791116446582,0.29397358943577434,382.0,56.0,334.0,35.0,27.0,20.0,114.0,42.0,197.0,43.0
223.24,55.04,101.0,32.0,222.0,47.0,73.62922245956426,15.643477874181304,-0.46559423769507796,-0.20024009603841597,357.0,141.0,120.0,64.0,285.0,63.0,158.0,46.0,250.0,61.0
192.4,56.7,32.0,32.0,212.0,44.0,97.55162735700517,12.304877081872863,1.2190156062424977,0.23063625450180014,347.0,77.0,142.0,66.0,329.0,37.0,195.0,72.0,183.0,69.0
239.1,47.0,52.0,25.0,353.0,30.0,89.20229817667256,20.130573762314874,2.2235294117647064,-0.1927490996398567,369.0,144.0,66.0,47.0,192.0,26.0,338.0,51.0,204.0,73.0
196.46,59.66,40.0,35.0,238.0,71.0,54.69888847133916,11.01745887217193,2.2262184873949584,0.48657863145258073,270.0,81.0,213.0,63.0,207.0,35.0,224.0,54.0,239.0,66.0
160.24,31.08,7.0,7.0,358.0,24.0,132.96504202233007,17.864870556485986,3.99750300120048,0.395102040816326,389.0,101.0,7.0,7.0,213.0,22.0,350.0,27.0,16.0,17.0
236.84,54.62,52.0,27.0,365.0,33.0,109.8821841792381,16.663601051393425,0.8841296518607415,-0.013973589435774822,365.0,96.0,278.0,68.0,216.0,85.0,131.0,82.0,356.0,36.0
200.78,42.48,73.0,20.0,322.0,38.0,77.08522296782958,15.033615666232794,4.4714045618247305,-0.45378151260504324,369.0,131.0,197.0,44.0,145.0,34.0,234.0,42.0,231.0,46.0
247.72,50.54,50.0,33.0,261.0,57.0,79.68915610043817,12.144480227658985,1.8402881152460993,-0.03884753901560692,363.0,111.0,273.0,58.0,308.0,39.0,279.0,50.0,219.0,48.0
112.6,35.68,19.0,17.0,107.0,41.0,82.69002358205007,22.376273148136164,-2.6930132052821154,-0.670156062424971,298.0,174.0,204.0,42.0,35.0,32.0,20.0,20.0,111.0,36.0
216.94,30.54,51.0,11.0,225.0,33.0,97.0314196536359,13.119771339470821,-0.8189675870348148,0.09781512605041937,374.0,103.0,276.0,37.0,57.0,19.0,166.0,16.0,298.0,34.0
140.64,53.34,33.0,29.0,61.0,57.0,101.0280673872365,15.52882481065454,-5.158415366146461,-0.23130852340936436,353.0,88.0,122.0,83.0,207.0,55.0,43.0,37.0,35.0,35.0
270.88,54.0,149.0,34.0,332.0,39.0,51.502093161346366,15.132745950421556,1.9562064825930376,-0.40960384153661566,350.0,140.0,170.0,55.0,293.0,39.0,306.0,55.0,301.0,49.0
226.44,42.48,123.0,16.0,193.0,24.0,75.27341097625377,23.217441719534904,-2.5388715486194484,-0.4342857142857153,367.0,176.0,332.0,38.0,175.0,55.0,159.0,20.0,267.0,44.0
207.32,58.94,109.0,40.0,282.0,54.0,66.54335128320486,11.277251438182974,-2.4875870348139273,-0.04806722689075713,347.0,108.0,217.0,84.0,209.0,47.0,161.0,67.0,123.0,52.0
167.92,45.12,95.0,32.0,185.0,45.0,51.722660411080945,12.947030547581173,-0.4695318127250925,-0.22511404561824838,332.0,120.0,136.0,52.0,125.0,38.0,141.0,37.0,179.0,33.0
243.66,34.82,53.0,19.0,139.0,27.0,113.75282150346865,17.656375619022157,-6.677983193277315,-0.08869147659063698,372.0,144.0,322.0,35.0,360.0,28.0,219.0,46.0,74.0,35.0
153.92,48.54,27.0,25.0,249.0,84.0,88.92982401871714,11.948573136571579,5.485522208883554,0.5049219687875148,350.0,84.0,75.0,43.0,155.0,37.0,145.0,58.0,230.0,50.0
190.86,57.2,30.0,28.0,195.0,59.0,86.3796295430815,14.57806571531354,2.3336854741896755,-0.18122448979591857,321.0,108.0,239.0,60.0,89.0,68.0,308.0,65.0,222.0,78.0
268.14,40.2,73.0,17.0,342.0,43.0,84.6973458852165,17.096198407833253,-0.1585114045618283,-0.1285954381752713,383.0,144.0,285.0,37.0,216.0,47.0,210.0,35.0,249.0,52.0
221.56,37.24,18.0,14.0,63.0,21.0,92.7845159495915,19.59138586215891,-3.5587995198079283,-0.48144057623049297,379.0,151.0,261.0,40.0,212.0,18.0,374.0,17.0,162.0,54.0
151.06,70.92,73.0,40.0,172.0,90.0,49.92290456293584,19.230018200719414,0.6710684273709479,-0.1232172869147671,265.0,169.0,128.0,69.0,220.0,64.0,109.0,51.0,219.0,83.0
237.8,41.98,23.0,22.0,27.0,26.0,82.36382701161962,13.84845117693672,-3.960240096038419,0.13200480192076822,378.0,85.0,197.0,43.0,290.0,41.0,216.0,46.0,138.0,34.0
268.06,10.82,167.0,1.0,192.0,5.0,64.79117532503945,14.625580330366384,-3.9610564225690297,-0.14631452581032503,395.0,95.0,324.0,13.0,250.0,10.0,284.0,10.0,210.0,2.0
366.92,5.28,258.0,0.0,258.0,13.0,39.34963278100572,6.343626722940122,-2.1986074429771922,0.20945978391356526,400.0,35.0,399.0,1.0,400.0,0.0,338.0,5.0,363.0,11.0
203.06,20.14,6.0,6.0,240.0,19.0,131.18100624709356,8.074676464106782,-6.8627611044417804,0.039903961584633274,370.0,50.0,302.0,24.0,294.0,25.0,6.0,6.0,67.0,18.0
199.82,47.24,32.0,21.0,193.0,54.0,112.64380852936391,16.495526666342,2.7951500600240085,-0.10919567827130917,374.0,126.0,238.0,55.0,77.0,65.0,264.0,64.0,250.0,53.0
263.14,39.34,124.0,16.0,124.0,30.0,89.18408153925229,24.027992009321128,-4.665402160864348,-0.4025450180072045,382.0,177.0,351.0,36.0,354.0,31.0,152.0,33.0,193.0,62.0
246.36,59.9,167.0,37.0,334.0,49.0,52.50590823897821,22.55770378385176,1.59875150060024,-0.47860744297719177,346.0,178.0,223.0,56.0,178.0,51.0,341.0,45.0,214.0,60.0
