random-seed,%_workers,%_shirkers,window
50150.73575909529,38.0,22.0,4.0
99483.04368728925,8.0,32.0,2.0
38469.245088833406,16.0,5.0,9.0
76641.98284566695,20.0,25.0,9.0
26239.23659765757,29.0,7.0,7.0
76239.78246287085,21.0,27.0,4.0
75997.73198712878,31.0,5.0,3.0
76163.42060939704,37.0,13.0,3.0
78453.45669676297,16.0,41.0,6.0
39557.20827121526,45.0,46.0,7.0
60260.120444173255,17.0,10.0,8.0
33001.614590080586,4.0,44.0,4.0
28149.73888804172,19.0,44.0,8.0
74210.11940560566,28.0,40.0,8.0
1709.3153103626034,15.0,10.0,10.0
38622.74650778754,12.0,27.0,5.0
6916.614798915368,30.0,37.0,7.0
45930.321164172936,38.0,32.0,7.0
82564.05783738718,47.0,20.0,9.0
79351.88041808554,39.0,16.0,4.0
78182.35290933402,8.0,42.0,3.0
16127.671139974436,13.0,32.0,9.0
95342.65950337553,47.0,40.0,3.0
90777.79214953359,37.0,25.0,9.0
47461.89188671469,11.0,38.0,7.0
72828.67630366336,18.0,47.0,8.0
62257.49669340198,31.0,22.0,8.0
58590.65583397587,27.0,47.0,7.0
26524.346600601395,29.0,40.0,6.0
99379.23986362426,37.0,23.0,8.0
54311.3364347461,3.0,48.0,8.0
41540.41707994119,17.0,4.0,4.0
4380.49145090422,15.0,36.0,8.0
4322.461164634224,25.0,7.0,8.0
62354.04456603678,11.0,20.0,8.0
34552.63687573814,22.0,28.0,6.0
24156.632851657196,20.0,27.0,3.0
16624.057553178955,5.0,4.0,7.0
80072.16717003219,20.0,40.0,3.0
51416.574069444505,29.0,28.0,8.0
46076.3381444877,25.0,15.0,3.0
6073.462122900532,31.0,39.0,3.0
19191.47702607,41.0,30.0,5.0
50106.648852691025,5.0,46.0,4.0
88618.3266823604,14.0,44.0,2.0
51111.942297264584,7.0,12.0,5.0
93144.02301154665,3.0,3.0,7.0
79036.74891740443,3.0,20.0,7.0
88165.26256974523,30.0,18.0,7.0
62055.50622741353,41.0,2.0,3.0
85376.00382696257,5.0,22.0,3.0
32752.871270252883,16.0,18.0,9.0
56014.54582654852,36.0,25.0,4.0
65535.76076386684,27.0,3.0,7.0
16997.21499598256,25.0,46.0,10.0
97716.44095256225,17.0,25.0,7.0
66634.19751556405,31.0,12.0,8.0
62137.15942639516,13.0,35.0,2.0
99016.20571863085,43.0,31.0,6.0
98963.27774187454,24.0,3.0,8.0
56673.14393318947,13.0,12.0,3.0
54986.79670254564,35.0,21.0,8.0
11318.75882134008,19.0,29.0,3.0
7774.710144612598,14.0,27.0,5.0
14191.085820383083,47.0,5.0,10.0
98398.09624634197,46.0,19.0,6.0
71832.35292254169,25.0,46.0,9.0
88785.03509587015,41.0,5.0,5.0
2080.7437871125226,13.0,14.0,5.0
1324.1303814094392,6.0,36.0,3.0
33231.94032026704,38.0,36.0,6.0
36145.716503224205,37.0,37.0,5.0
38952.234926167264,28.0,38.0,8.0
13806.086365440837,13.0,2.0,4.0
70770.5341206639,21.0,38.0,5.0
51450.25254566169,26.0,3.0,5.0
77600.84374054491,46.0,10.0,8.0
89290.26168401712,35.0,34.0,7.0
24361.779889851743,16.0,34.0,5.0
13786.273091427547,48.0,32.0,2.0
67011.12063994566,4.0,37.0,5.0
24428.39088997013,12.0,44.0,9.0
1140.4294756054521,47.0,4.0,5.0
50530.03212269927,45.0,46.0,4.0
62627.887027305165,8.0,5.0,4.0
29649.394764189823,27.0,38.0,7.0
36829.98611508752,42.0,48.0,3.0
36464.80821624007,43.0,23.0,4.0
86521.77750677966,28.0,12.0,9.0
93329.57252615139,15.0,16.0,7.0
50927.390551788536,6.0,20.0,8.0
78746.7027419051,28.0,42.0,2.0
3110.7693442950144,32.0,18.0,8.0
3542.511078858901,43.0,12.0,5.0
77104.51309978607,16.0,48.0,4.0
49820.8255600529,22.0,17.0,7.0
44920.23300704672,39.0,33.0,8.0
82116.9157526562,40.0,7.0,2.0
77682.95806559852,22.0,38.0,2.0
86684.72981835011,40.0,28.0,6.0
52750.851264852696,26.0,48.0,8.0
84934.25988939765,25.0,37.0,4.0
31792.567544493846,31.0,46.0,10.0
61063.814660736454,40.0,9.0,3.0
52848.85853945192,39.0,8.0,3.0
9941.841386099759,36.0,35.0,3.0
5038.267714486565,7.0,33.0,9.0
14540.670775870509,8.0,37.0,6.0
79728.80942493089,23.0,22.0,8.0
86333.55122144482,12.0,45.0,7.0
85539.3472153861,13.0,14.0,9.0
30338.815553208762,41.0,35.0,8.0
79876.74742978408,23.0,18.0,3.0
99394.14747275661,45.0,16.0,5.0
7921.374818908308,38.0,31.0,2.0
