random-seed,gerreproduce,patch-variability,ger-gain-from-food,grass-regrowth-time
5610.249773660893,1.0,93.0,14.0,5.0
82674.97482836133,2.0,94.0,5.0,2.0
90202.3211816852,2.0,17.0,11.0,2.0
12397.963730266105,5.0,48.0,4.0,2.0
99654.62157464701,1.0,34.0,8.0,4.0
67290.91514316128,3.0,43.0,7.0,5.0
23376.184506610705,4.0,47.0,6.0,5.0
23659.957578699246,4.0,56.0,11.0,7.0
47234.54165108663,5.0,89.0,17.0,5.0
17836.065835190173,2.0,95.0,16.0,1.0
24876.189501987843,4.0,62.0,14.0,3.0
71197.07405276138,1.0,81.0,17.0,7.0
94354.95748229421,2.0,25.0,9.0,8.0
72458.50657127326,2.0,77.0,13.0,10.0
63092.96050867451,2.0,47.0,8.0,2.0
9961.65513593107,3.0,76.0,15.0,3.0
51320.723129390426,3.0,74.0,5.0,9.0
19580.657134745034,4.0,89.0,15.0,4.0
45591.624946786535,2.0,62.0,14.0,2.0
38416.22424853617,1.0,62.0,16.0,2.0
79430.05334170704,1.0,15.0,10.0,3.0
42216.030871550945,1.0,93.0,16.0,8.0
1593.551431322552,4.0,72.0,13.0,8.0
85794.12133487589,2.0,41.0,9.0,2.0
55747.22473380501,2.0,53.0,14.0,7.0
45336.24642744133,1.0,15.0,15.0,8.0
31212.232809539582,4.0,66.0,20.0,9.0
16919.5630007142,3.0,10.0,17.0,9.0
90774.2012459133,3.0,7.0,10.0,3.0
14976.295536725545,4.0,7.0,8.0,3.0
75330.74015263277,3.0,15.0,8.0,8.0
42749.690356444444,4.0,75.0,18.0,4.0
19219.966796810226,5.0,59.0,12.0,6.0
67242.98379292244,4.0,10.0,3.0,5.0
2505.8754941719367,4.0,14.0,6.0,3.0
92284.46861416029,3.0,68.0,19.0,9.0
29507.992877389497,4.0,14.0,11.0,3.0
38455.21177570493,3.0,81.0,14.0,8.0
20727.42275779029,1.0,5.0,18.0,8.0
58704.832985535286,1.0,96.0,5.0,6.0
46981.588708519164,4.0,57.0,13.0,5.0
82034.05043810721,4.0,42.0,12.0,7.0
8357.735610052152,5.0,14.0,18.0,4.0
18923.82117290175,2.0,79.0,9.0,4.0
6756.477161741727,3.0,10.0,8.0,7.0
1826.2682009017017,2.0,9.0,3.0,5.0
62981.71419901734,3.0,79.0,15.0,3.0
75192.4581101053,3.0,39.0,14.0,3.0
69635.29162338978,1.0,38.0,7.0,4.0
78291.59903175797,5.0,9.0,17.0,2.0
76412.0266867789,4.0,74.0,12.0,7.0
77270.51923688535,4.0,21.0,16.0,3.0
38136.874513971336,1.0,73.0,13.0,8.0
64589.66285012932,4.0,100.0,18.0,8.0
48374.67753589613,2.0,32.0,19.0,3.0
70766.86311997475,3.0,96.0,9.0,2.0
85425.24930052139,4.0,73.0,19.0,9.0
77641.51197947464,4.0,91.0,15.0,7.0
72138.26854288115,3.0,91.0,4.0,5.0
69757.38527475833,4.0,7.0,16.0,6.0
75787.67510831617,1.0,10.0,8.0,5.0
37275.51862877631,2.0,11.0,8.0,10.0
78079.41106491706,2.0,61.0,8.0,9.0
33621.355971669516,2.0,67.0,19.0,6.0
54767.927891697276,3.0,70.0,13.0,10.0
61647.47906981187,2.0,26.0,9.0,3.0
27045.811787965577,2.0,38.0,3.0,2.0
75228.94102687514,5.0,51.0,12.0,5.0
75423.40988522697,2.0,73.0,14.0,10.0
26985.718080012248,4.0,85.0,6.0,3.0
95841.90502822207,4.0,47.0,5.0,7.0
17836.992152165592,1.0,22.0,4.0,9.0
32376.47806328747,1.0,8.0,4.0,6.0
84783.5914696077,2.0,56.0,14.0,10.0
86676.90150405397,5.0,8.0,20.0,2.0
88318.73403924001,4.0,96.0,11.0,6.0
81304.71163687711,2.0,65.0,11.0,4.0
71691.3053398735,3.0,93.0,9.0,3.0
80130.10242614882,2.0,6.0,11.0,7.0
61.06583002460293,3.0,63.0,13.0,8.0
12374.286947164233,3.0,89.0,8.0,3.0
26792.297540212327,1.0,100.0,12.0,3.0
38095.162473257355,4.0,10.0,3.0,4.0
60345.29807199156,2.0,55.0,12.0,7.0
69851.72618416368,3.0,43.0,6.0,8.0
51206.39962886584,5.0,22.0,7.0,8.0
83003.82484739325,2.0,36.0,5.0,5.0
20087.07735979924,3.0,6.0,8.0,6.0
96226.33449357284,4.0,33.0,15.0,1.0
65635.02696748095,4.0,72.0,2.0,9.0
33816.54225023622,1.0,61.0,9.0,1.0
43235.04487011904,3.0,37.0,3.0,4.0
15449.54350442137,4.0,92.0,18.0,6.0
47373.854274555,5.0,74.0,15.0,4.0
53097.733648151116,3.0,60.0,3.0,7.0
47035.79470874152,4.0,7.0,4.0,3.0
43971.61246232754,4.0,27.0,8.0,2.0
22131.936631927383,2.0,97.0,20.0,1.0
75287.57834317237,2.0,63.0,19.0,3.0
18500.61756152643,2.0,30.0,12.0,8.0
73895.00689625282,2.0,28.0,2.0,7.0
47335.72809444804,3.0,86.0,2.0,2.0
31674.323905642676,3.0,47.0,7.0,2.0
43301.54215535503,4.0,42.0,7.0,6.0
50927.45569726317,4.0,66.0,12.0,3.0
49695.11760730048,3.0,25.0,2.0,9.0
52449.88541483352,3.0,50.0,8.0,1.0
18711.741577577734,4.0,13.0,11.0,6.0
21477.942778001656,1.0,75.0,11.0,5.0
36929.18215898286,5.0,27.0,10.0,8.0
6077.329417625277,4.0,80.0,11.0,7.0
59527.421578877635,3.0,7.0,4.0,7.0
44777.223542774795,2.0,78.0,13.0,1.0
91466.14827365421,3.0,73.0,18.0,3.0
81065.45172654695,4.0,36.0,15.0,3.0
89659.35956329707,2.0,14.0,2.0,8.0
35512.37691948956,3.0,88.0,13.0,3.0
49676.241093435296,2.0,42.0,3.0,3.0
68732.44991470755,4.0,16.0,18.0,10.0
65422.61600817697,3.0,94.0,19.0,4.0
39892.76769056902,1.0,20.0,6.0,9.0
68435.4757396895,2.0,87.0,15.0,5.0
65306.66383456671,3.0,46.0,16.0,8.0
60007.28163922182,4.0,59.0,17.0,8.0
47680.71770903625,4.0,20.0,13.0,3.0
94282.21399127258,3.0,54.0,3.0,8.0
95739.23792953049,3.0,31.0,15.0,9.0
67626.71041539045,3.0,68.0,10.0,6.0
47997.94386463176,4.0,16.0,14.0,2.0
56271.30827466843,1.0,20.0,4.0,8.0
37816.965148169606,4.0,54.0,8.0,8.0
86237.65319102073,1.0,72.0,4.0,9.0
8763.269684453078,4.0,11.0,18.0,10.0
21538.64442013058,3.0,62.0,17.0,9.0
42535.34831238223,4.0,93.0,10.0,7.0
956.1868209834573,2.0,12.0,8.0,8.0
2504.7544871253194,4.0,64.0,5.0,8.0
89617.72623056924,1.0,47.0,4.0,4.0
30624.259681618445,3.0,33.0,19.0,10.0
67229.18878412485,4.0,37.0,6.0,2.0
10539.93153385379,3.0,76.0,10.0,4.0
26358.957809450956,3.0,14.0,4.0,8.0
17262.558166218107,4.0,11.0,19.0,7.0
61137.61124193905,3.0,17.0,3.0,6.0
21875.650794513644,1.0,6.0,3.0,3.0
27188.983646865174,5.0,86.0,8.0,8.0
31752.92839825512,2.0,72.0,4.0,1.0
76757.78495595517,4.0,15.0,11.0,6.0
58264.82510809258,4.0,83.0,10.0,7.0
69279.58465456156,3.0,92.0,4.0,1.0
74858.24897104388,4.0,68.0,10.0,5.0
92850.51835952891,2.0,75.0,3.0,1.0
73660.65462321026,4.0,6.0,14.0,6.0
57392.657838561114,3.0,8.0,19.0,8.0
44442.55390333541,3.0,87.0,6.0,2.0
9869.814602081542,3.0,71.0,6.0,7.0
50699.328409562884,4.0,94.0,5.0,9.0
58316.03243742819,2.0,82.0,13.0,3.0
68131.92600793365,1.0,68.0,15.0,7.0
10309.575340793346,3.0,75.0,14.0,4.0
88454.20420866672,5.0,37.0,7.0,5.0
31812.089954402618,1.0,7.0,10.0,8.0
3266.832768202383,5.0,12.0,11.0,4.0
33528.27027730989,2.0,5.0,9.0,6.0
63078.41977186775,3.0,91.0,12.0,6.0
28754.568989587475,1.0,46.0,18.0,3.0
70068.16158956753,3.0,40.0,5.0,8.0
5916.065442814854,1.0,7.0,2.0,8.0
54361.57731861716,3.0,100.0,4.0,9.0
10399.075497637374,2.0,15.0,5.0,1.0
34150.924827640985,3.0,9.0,9.0,4.0
54475.69148011769,4.0,18.0,8.0,5.0
17811.503099224334,4.0,61.0,9.0,5.0
84003.34396963997,2.0,79.0,16.0,7.0
98906.57060917567,4.0,74.0,15.0,6.0
24762.65365812617,3.0,93.0,16.0,1.0
37456.99441947444,2.0,38.0,6.0,8.0
42525.23176958052,2.0,44.0,17.0,2.0
85477.80277051065,3.0,83.0,3.0,4.0
30111.428518471217,3.0,87.0,14.0,7.0
45116.91240928185,4.0,36.0,17.0,7.0
24250.66955121765,2.0,34.0,5.0,9.0
85290.07785106951,4.0,37.0,14.0,9.0
92495.77515956557,2.0,83.0,15.0,5.0
67296.95552089326,3.0,65.0,6.0,6.0
51923.68259799384,3.0,74.0,12.0,2.0
92062.28327866954,5.0,72.0,11.0,1.0
63567.510946903465,5.0,50.0,10.0,3.0
48799.95045755362,4.0,48.0,7.0,2.0
69281.80431408787,3.0,64.0,14.0,7.0
68271.5237005011,1.0,94.0,9.0,7.0
62318.69909433563,1.0,12.0,18.0,1.0
57070.588468915856,3.0,32.0,3.0,6.0
93718.60669665576,2.0,9.0,6.0,8.0
14784.811705458687,5.0,38.0,7.0,9.0
35273.11082124674,5.0,87.0,3.0,1.0
98522.4722199855,1.0,57.0,8.0,7.0
94909.67138282444,5.0,43.0,13.0,7.0
26357.272471199918,4.0,45.0,2.0,4.0
20630.45270293031,5.0,88.0,6.0,6.0
22285.925272166198,2.0,53.0,11.0,6.0
21185.50661184516,2.0,17.0,7.0,5.0
30467.413659731552,3.0,73.0,16.0,9.0
82854.82675833984,5.0,44.0,4.0,8.0
70747.91347624118,4.0,31.0,12.0,7.0
71554.55055819495,5.0,34.0,13.0,9.0
903.8220779334102,1.0,7.0,9.0,5.0
92177.83081348293,5.0,49.0,20.0,5.0
97185.24576028872,4.0,35.0,7.0,8.0
36798.39211899618,3.0,92.0,16.0,8.0
20532.68300614857,3.0,94.0,3.0,9.0
58018.11012170411,4.0,14.0,19.0,4.0
83130.6044058678,4.0,41.0,18.0,1.0
22856.75166581499,3.0,9.0,17.0,7.0
96566.84301617794,5.0,88.0,17.0,10.0
85238.97147389244,4.0,42.0,6.0,1.0
39221.470915095866,3.0,44.0,4.0,8.0
82973.83416132502,1.0,80.0,18.0,2.0
16181.140763694595,5.0,19.0,3.0,10.0
4125.136147932765,1.0,38.0,14.0,7.0
44483.396265729825,3.0,28.0,13.0,8.0
4089.397837254269,4.0,21.0,13.0,4.0
8637.89447416186,3.0,36.0,7.0,6.0
13006.291882369402,4.0,79.0,15.0,2.0
60055.454205376125,2.0,43.0,15.0,8.0
27214.642432648554,1.0,84.0,15.0,4.0
63064.560725621,1.0,56.0,8.0,7.0
94295.4367989038,1.0,30.0,8.0,6.0
22920.97796178155,4.0,95.0,14.0,3.0
86011.72660870757,4.0,77.0,20.0,6.0
87871.60026245742,2.0,76.0,17.0,1.0
88466.0277205012,3.0,32.0,3.0,5.0
52192.78633761502,2.0,5.0,20.0,4.0
20741.252279079858,3.0,10.0,16.0,4.0
90756.08138085448,2.0,25.0,9.0,2.0
47482.78305158267,4.0,27.0,3.0,10.0
74282.4204552547,2.0,89.0,9.0,5.0
93620.55403383235,3.0,77.0,15.0,7.0
52733.823732646524,1.0,41.0,14.0,4.0
43333.91451020212,4.0,27.0,7.0,8.0
24214.30459396524,2.0,65.0,20.0,9.0
79670.48090528279,3.0,15.0,4.0,4.0
77772.51519258421,3.0,80.0,4.0,4.0
99622.67538288282,3.0,33.0,18.0,8.0
8236.657064076719,1.0,54.0,19.0,5.0
63125.33960308422,5.0,59.0,6.0,8.0
72933.57080203053,2.0,71.0,19.0,8.0
57063.881800507705,1.0,77.0,17.0,2.0
50300.514036512766,2.0,7.0,10.0,5.0
71944.78554699096,3.0,72.0,10.0,2.0
45101.19210451405,2.0,80.0,5.0,2.0
73155.70703653534,3.0,94.0,10.0,4.0
35735.005549386384,1.0,73.0,18.0,10.0
69484.27342394633,3.0,77.0,12.0,9.0
23955.615539155817,3.0,86.0,10.0,4.0
77684.72605385556,2.0,11.0,15.0,9.0
88570.34495853288,1.0,96.0,13.0,9.0
56669.967367634104,3.0,94.0,19.0,5.0
33749.785365887175,5.0,5.0,10.0,7.0
58369.46744522178,2.0,57.0,8.0,3.0
46767.61905492557,2.0,23.0,17.0,5.0
95523.52531826001,1.0,84.0,12.0,4.0
72706.52882807436,2.0,39.0,15.0,5.0
20502.987838632213,2.0,87.0,5.0,6.0
74812.98239122373,2.0,60.0,18.0,4.0
82540.92985891734,3.0,74.0,12.0,3.0
62923.465222466395,3.0,8.0,5.0,8.0
70503.9791477604,2.0,56.0,19.0,10.0
79850.54548373572,4.0,10.0,3.0,4.0
28207.721700411796,3.0,32.0,15.0,6.0
87499.39032667647,2.0,28.0,5.0,4.0
81021.38710868814,4.0,42.0,18.0,4.0
55691.44503341316,4.0,52.0,18.0,8.0
15698.374180164086,3.0,33.0,2.0,10.0
71945.38827531452,2.0,13.0,11.0,7.0
29672.134960891675,3.0,43.0,11.0,1.0
69197.40812439816,3.0,88.0,6.0,7.0
89241.03553659336,1.0,81.0,2.0,2.0
5495.237540311208,1.0,53.0,19.0,4.0
67194.82469138746,4.0,37.0,15.0,4.0
61428.141085627,5.0,60.0,19.0,6.0
98153.9320854036,4.0,70.0,12.0,10.0
45252.281541016346,1.0,77.0,19.0,9.0
95734.7616497693,4.0,16.0,11.0,5.0
98067.972587027,4.0,13.0,4.0,2.0
25648.310999380115,4.0,85.0,13.0,8.0
80971.62301913998,5.0,81.0,18.0,2.0
92633.86127907642,2.0,6.0,15.0,9.0
53634.98283705178,2.0,96.0,15.0,2.0
28848.546180518744,3.0,68.0,3.0,2.0
35299.64012091702,2.0,78.0,11.0,4.0
51115.25017255357,4.0,10.0,19.0,7.0
29820.657435717134,3.0,90.0,8.0,7.0
77336.5855027609,2.0,41.0,3.0,2.0
73847.73227897176,3.0,94.0,11.0,6.0
4941.317272483115,1.0,44.0,16.0,2.0
44734.61533500418,3.0,27.0,18.0,8.0
39666.487647611146,5.0,62.0,3.0,2.0
71169.26580275437,2.0,53.0,7.0,10.0
8799.221181880934,3.0,9.0,4.0,6.0
5887.077692772769,1.0,34.0,16.0,4.0
65878.19915573098,4.0,21.0,3.0,2.0
51911.35522394307,4.0,16.0,13.0,5.0
30347.69712129363,5.0,26.0,5.0,2.0
49671.81946125086,2.0,62.0,14.0,9.0
57674.32277598224,4.0,53.0,18.0,6.0
28476.538129993296,1.0,16.0,18.0,8.0
27076.680000937817,2.0,46.0,18.0,1.0
23149.550678034593,4.0,52.0,12.0,7.0
75609.28296736973,4.0,45.0,10.0,9.0
78893.95918014538,4.0,91.0,10.0,8.0
2334.4733891678675,4.0,95.0,3.0,7.0
96398.02833390473,4.0,39.0,12.0,8.0
22936.38278809043,2.0,83.0,13.0,6.0
42294.56728292643,5.0,83.0,2.0,3.0
64452.29090026433,3.0,14.0,7.0,7.0
26104.117004033673,3.0,44.0,14.0,5.0
44063.83431891282,3.0,80.0,14.0,5.0
54204.83111383117,2.0,20.0,2.0,4.0
43610.9198372666,2.0,40.0,8.0,7.0
61557.70251322841,3.0,98.0,10.0,2.0
23011.681274174756,2.0,75.0,18.0,8.0
47132.44109253015,3.0,41.0,8.0,3.0
43998.98332905544,2.0,19.0,12.0,5.0
67338.81733423752,4.0,21.0,18.0,3.0
93976.20239788927,1.0,46.0,10.0,3.0
672.1774649338178,3.0,60.0,9.0,2.0
58475.12443749981,5.0,56.0,12.0,9.0
76365.37811898737,3.0,27.0,18.0,8.0
2001.8455325316793,4.0,42.0,13.0,2.0
62287.94585048532,4.0,25.0,5.0,10.0
70813.7289336747,2.0,58.0,13.0,9.0
24217.0603239111,2.0,97.0,6.0,4.0
6885.839314995079,3.0,33.0,11.0,6.0
36367.220512287386,4.0,83.0,4.0,2.0
620.2591438580114,2.0,14.0,14.0,7.0
66329.53520627394,4.0,55.0,8.0,1.0
42725.56009035111,4.0,76.0,6.0,1.0
4919.054893811987,3.0,10.0,14.0,8.0
68656.92770310224,3.0,63.0,20.0,7.0
59661.54130307523,5.0,76.0,17.0,6.0
64892.47599195531,2.0,79.0,16.0,6.0
13653.898311604185,3.0,86.0,8.0,5.0
40080.64877608745,2.0,85.0,11.0,1.0
86709.89314050128,1.0,29.0,12.0,5.0
69671.52943221058,2.0,96.0,18.0,10.0
96596.93123086207,4.0,21.0,16.0,7.0
93837.21133825919,2.0,17.0,8.0,3.0
27035.07912548036,2.0,65.0,3.0,4.0
23234.311182584803,4.0,95.0,5.0,6.0
51402.548606192264,2.0,67.0,14.0,4.0
9517.462419507212,4.0,79.0,8.0,7.0
51667.55193114061,5.0,23.0,9.0,4.0
74006.64544373922,5.0,14.0,19.0,6.0
23633.890640963396,4.0,11.0,17.0,8.0
91443.07100327943,5.0,72.0,5.0,6.0
37727.54271832713,5.0,13.0,10.0,3.0
73234.346057164,3.0,85.0,7.0,9.0
99032.54968428388,3.0,17.0,3.0,2.0
32497.598994554904,3.0,10.0,5.0,5.0
99748.7271344394,4.0,42.0,14.0,3.0
75036.19430730822,2.0,27.0,14.0,7.0
24056.917284673164,1.0,11.0,6.0,6.0
73856.64643908877,2.0,27.0,3.0,8.0
26142.07230519235,4.0,74.0,19.0,9.0
7635.831962730653,2.0,79.0,14.0,5.0
60536.109777700774,5.0,75.0,2.0,4.0
42847.982478894046,3.0,24.0,13.0,5.0
26703.656488401015,4.0,41.0,7.0,1.0
48821.028209433156,5.0,65.0,10.0,9.0
97106.40624058827,4.0,49.0,11.0,4.0
94764.09705072733,4.0,25.0,16.0,4.0
11956.656068018776,4.0,11.0,19.0,6.0
62694.589768694466,2.0,92.0,5.0,10.0
20803.889516094543,5.0,24.0,4.0,9.0
81950.35274429095,4.0,31.0,5.0,8.0
15706.78046278041,3.0,94.0,14.0,6.0
39401.68748150774,2.0,54.0,15.0,10.0
81840.85238160571,5.0,43.0,19.0,6.0
40286.21124331337,1.0,61.0,17.0,6.0
71601.27727660672,4.0,40.0,18.0,3.0
30524.446128416294,1.0,97.0,8.0,2.0
77024.19866488157,4.0,68.0,20.0,4.0
70534.97182766222,5.0,88.0,10.0,4.0
62934.03914063387,4.0,10.0,10.0,8.0
9890.406792314961,1.0,33.0,17.0,8.0
27646.148496595735,3.0,82.0,17.0,5.0
86668.84159578901,3.0,6.0,11.0,3.0
10661.225127547916,2.0,15.0,12.0,7.0
41802.14492633426,1.0,7.0,12.0,7.0
93989.49783228854,1.0,15.0,10.0,10.0
25550.702385151533,3.0,62.0,4.0,2.0
84670.5484731152,2.0,39.0,5.0,6.0
60737.082969061914,2.0,7.0,17.0,7.0
88808.87812686473,3.0,24.0,14.0,2.0
78854.7134478213,3.0,58.0,18.0,9.0
35930.77186548451,2.0,62.0,9.0,4.0
18101.324342594446,5.0,18.0,11.0,8.0
83924.57428213835,3.0,12.0,20.0,9.0
1778.290672963449,3.0,86.0,10.0,5.0
69105.33007294852,1.0,76.0,4.0,3.0
20552.398696919197,4.0,29.0,9.0,8.0
76781.23465581883,2.0,47.0,7.0,6.0
24970.848879428788,4.0,62.0,18.0,5.0
76789.938993649,4.0,98.0,3.0,10.0
97817.71370875175,4.0,16.0,14.0,3.0
36824.20440779434,4.0,51.0,6.0,7.0
846.3376952362806,5.0,86.0,16.0,6.0
91642.69576035337,1.0,17.0,7.0,2.0
62665.70840385503,2.0,40.0,9.0,3.0
94488.86463715073,2.0,21.0,2.0,2.0
53208.30152389268,2.0,32.0,14.0,6.0
52167.60637443162,3.0,72.0,16.0,8.0
80051.24649220952,4.0,52.0,14.0,6.0
79743.31104996287,4.0,51.0,3.0,9.0
3201.1194216040158,2.0,53.0,15.0,8.0
58361.07349115158,3.0,24.0,19.0,8.0
32723.28842614802,5.0,59.0,11.0,3.0
13502.671474417346,2.0,33.0,10.0,7.0
62902.41567763637,3.0,86.0,10.0,7.0
20361.075743390036,5.0,15.0,7.0,10.0
61152.391382785034,2.0,33.0,15.0,7.0
73616.11334504618,4.0,14.0,18.0,5.0
80822.32723946452,1.0,48.0,3.0,4.0
75715.75300626196,3.0,34.0,17.0,8.0
24349.41243058687,5.0,25.0,9.0,5.0
86748.21288195034,1.0,14.0,12.0,7.0
28528.882317703257,1.0,6.0,19.0,10.0
94108.98243088574,3.0,52.0,5.0,9.0
68509.55870237357,3.0,92.0,19.0,7.0
12792.68450827228,5.0,39.0,9.0,10.0
51662.563830047846,2.0,55.0,7.0,4.0
43703.01834926619,4.0,16.0,11.0,1.0
13844.879012368652,3.0,98.0,18.0,2.0
57943.701014407496,3.0,13.0,13.0,8.0
19607.699512718093,3.0,19.0,13.0,7.0
25511.91854844774,2.0,66.0,19.0,3.0
25419.032366504525,1.0,26.0,4.0,10.0
32901.085181892384,3.0,54.0,13.0,4.0
40462.91357225817,3.0,90.0,9.0,6.0
9139.65299346486,5.0,90.0,18.0,4.0
24959.980994167137,3.0,78.0,3.0,2.0
34635.06675263499,4.0,12.0,19.0,4.0
68519.92880431804,4.0,74.0,14.0,7.0
50332.38427067257,5.0,33.0,15.0,6.0
50694.03176229123,5.0,32.0,16.0,5.0
39042.36968284624,2.0,30.0,12.0,7.0
84260.11722125123,4.0,50.0,12.0,8.0
67064.06081261463,4.0,60.0,18.0,9.0
12522.17950236694,3.0,84.0,8.0,9.0
72005.7130122748,3.0,51.0,12.0,6.0
91898.34746549082,4.0,96.0,19.0,4.0
76763.66134400472,4.0,52.0,19.0,6.0
84998.06315439982,4.0,65.0,17.0,6.0
36715.422400775955,1.0,86.0,19.0,2.0
16091.152581846627,4.0,51.0,13.0,1.0
31139.557150360826,4.0,55.0,5.0,8.0
82901.90379516777,2.0,61.0,15.0,5.0
68943.40108927614,4.0,89.0,4.0,6.0
25805.096652631993,1.0,60.0,7.0,4.0
88360.44158910633,2.0,7.0,5.0,4.0
4179.582967659806,2.0,52.0,17.0,10.0
89456.30601287098,4.0,24.0,16.0,10.0
6807.055874764556,5.0,94.0,6.0,1.0
17336.303401615976,4.0,96.0,18.0,8.0
57083.96111342454,1.0,58.0,11.0,7.0
68611.04036730682,3.0,63.0,17.0,2.0
83740.00793435267,4.0,63.0,6.0,9.0
70434.66237727838,2.0,51.0,14.0,9.0
58377.12986208492,3.0,46.0,4.0,6.0
1994.091987190415,2.0,59.0,2.0,3.0
69027.86163831697,4.0,13.0,18.0,10.0
79707.97639028747,4.0,25.0,11.0,10.0
17488.18739278969,4.0,99.0,18.0,9.0
92062.20230705441,3.0,47.0,3.0,4.0
42470.66890006859,3.0,43.0,16.0,4.0
26069.75629644357,3.0,52.0,11.0,5.0
17009.164879411303,2.0,56.0,10.0,8.0
97895.4092087405,4.0,29.0,9.0,5.0
2215.0150245443447,3.0,99.0,7.0,7.0
62873.23607766732,4.0,86.0,5.0,6.0
91155.76484234665,3.0,80.0,14.0,7.0
21644.194486702494,5.0,43.0,8.0,4.0
45011.82452534559,5.0,27.0,17.0,3.0
56368.14732991725,4.0,34.0,12.0,6.0
73726.26763985198,4.0,41.0,10.0,4.0
31579.603338485296,2.0,11.0,13.0,2.0
24008.97408368682,4.0,11.0,11.0,8.0
31175.46085813393,2.0,68.0,6.0,10.0
89889.42004821278,5.0,13.0,3.0,5.0
67122.34937435099,3.0,53.0,12.0,3.0
9876.869161142708,3.0,19.0,8.0,2.0
47955.20899101788,5.0,98.0,5.0,1.0
83624.69260011536,1.0,36.0,9.0,6.0
87188.11881512159,4.0,49.0,6.0,4.0
60150.207486764346,2.0,5.0,16.0,6.0
29375.587604768723,2.0,9.0,2.0,3.0
23048.279132993932,3.0,83.0,10.0,5.0
63827.99526841275,2.0,86.0,7.0,7.0
75947.05610990325,4.0,89.0,18.0,6.0
76457.19649644049,3.0,70.0,6.0,6.0
56565.94133600332,4.0,81.0,4.0,1.0
32709.008950244865,4.0,18.0,14.0,6.0
73075.36520483151,3.0,82.0,16.0,3.0
81481.39093290443,2.0,5.0,20.0,7.0
36787.37480531376,2.0,25.0,16.0,10.0
14809.10804986219,2.0,88.0,19.0,3.0
9803.727970706568,1.0,21.0,13.0,4.0
90543.2500240243,3.0,42.0,4.0,1.0
89448.46052615342,2.0,52.0,8.0,5.0
8081.7798963385085,2.0,33.0,3.0,9.0
73309.64504781946,2.0,10.0,7.0,1.0
86583.96929109187,4.0,35.0,16.0,8.0
70607.14344138184,4.0,41.0,3.0,1.0
6204.9782679734735,3.0,27.0,4.0,3.0
66120.24374383237,3.0,35.0,7.0,7.0
11199.824963566738,4.0,80.0,19.0,4.0
40469.27705683907,4.0,63.0,17.0,3.0
15730.88236334753,2.0,34.0,6.0,6.0
3460.5185843561876,4.0,18.0,8.0,1.0
88442.28639617383,4.0,74.0,6.0,5.0
90937.72847637806,4.0,75.0,3.0,7.0
39763.95613191149,5.0,79.0,19.0,6.0
85954.55618925423,3.0,33.0,13.0,9.0
50913.93966230833,3.0,94.0,16.0,10.0
28701.44073925512,4.0,57.0,3.0,1.0
77457.6496400774,3.0,93.0,6.0,8.0
18486.978553936122,2.0,6.0,11.0,2.0
97432.80294775363,3.0,73.0,2.0,2.0
5969.199822874243,3.0,63.0,2.0,8.0
48544.1833377318,2.0,86.0,8.0,9.0
7529.992965810767,4.0,31.0,7.0,7.0
27906.75061802579,4.0,40.0,12.0,5.0
84368.41058011308,3.0,53.0,5.0,7.0
94304.42872072654,2.0,76.0,14.0,3.0
12205.00948737076,4.0,27.0,3.0,2.0
83563.51151158616,5.0,41.0,4.0,4.0
45881.22284044798,3.0,38.0,4.0,7.0
86321.73397253956,2.0,71.0,19.0,4.0
73156.80974605397,3.0,82.0,12.0,10.0
27303.195004357272,5.0,62.0,17.0,2.0
82089.84070481716,3.0,82.0,5.0,10.0
49024.91131587723,4.0,63.0,6.0,9.0
30672.22490386099,1.0,91.0,16.0,5.0
65651.78306596557,4.0,23.0,12.0,5.0
34985.21186197127,2.0,91.0,14.0,7.0
16448.349769150194,3.0,17.0,3.0,2.0
18159.018293871082,1.0,70.0,18.0,6.0
67792.28958577209,4.0,63.0,11.0,5.0
59622.43282630084,2.0,50.0,15.0,8.0
846.1335425945354,5.0,30.0,14.0,10.0
89420.03580454171,3.0,8.0,19.0,6.0
16049.832390364663,4.0,75.0,5.0,9.0
32946.73084118188,2.0,57.0,2.0,4.0
95414.24526187454,5.0,48.0,19.0,5.0
27048.665452966605,3.0,76.0,14.0,3.0
61282.85471242847,3.0,22.0,18.0,9.0
87573.52545599158,2.0,31.0,14.0,3.0
22750.733312423814,3.0,61.0,11.0,8.0
43577.31295725107,4.0,92.0,5.0,4.0
5395.505664128584,1.0,88.0,4.0,1.0
24179.68419144302,4.0,29.0,15.0,1.0
72455.45779127162,4.0,81.0,6.0,1.0
12645.27163953869,3.0,49.0,4.0,5.0
47830.53398337129,5.0,74.0,10.0,8.0
33087.77192442817,1.0,96.0,2.0,4.0
64184.554195156146,3.0,11.0,9.0,9.0
33313.32655460185,2.0,18.0,7.0,6.0
81994.14977367765,3.0,57.0,17.0,9.0
46715.879715140334,2.0,94.0,13.0,4.0
80607.31658965975,4.0,22.0,16.0,10.0
48086.768957199514,4.0,86.0,4.0,8.0
76540.09141356853,5.0,30.0,5.0,3.0
41518.19979082079,3.0,82.0,16.0,3.0
41586.818119745454,2.0,17.0,10.0,3.0
35163.09040806562,4.0,10.0,17.0,8.0
98973.74883932664,2.0,72.0,14.0,8.0
57141.236965796445,4.0,52.0,3.0,7.0
6383.154784466812,3.0,50.0,16.0,8.0
32066.60391893116,3.0,27.0,17.0,5.0
43528.20474344925,2.0,19.0,8.0,3.0
