random-seed,density,%-similar-wanted,radiusNeighborhood
79085.3374293945,65.0,34.0,4.0
75257.8346104926,98.0,29.0,5.0
98385.18860040898,74.0,27.0,5.0
72788.6011633639,67.0,73.0,3.0
84807.2092636229,98.0,67.0,5.0
97542.8086946019,53.0,73.0,3.0
65903.81888115559,79.0,72.0,4.0
74608.71991811958,68.0,72.0,5.0
29536.569381343204,83.0,32.0,1.0
12733.706930004453,61.0,43.0,3.0
77415.68485377224,56.0,37.0,2.0
39169.36289112655,77.0,31.0,5.0
67645.20577755423,63.0,47.0,4.0
20436.216778434187,96.0,47.0,3.0
31384.0805167326,86.0,56.0,2.0
87210.35180419861,98.0,37.0,5.0
6454.104299651626,88.0,27.0,4.0
75769.04390915694,63.0,67.0,4.0
62884.12196369179,66.0,60.0,5.0
40485.02072529227,73.0,74.0,2.0
31521.302972769685,51.0,61.0,4.0
97739.69836523941,89.0,42.0,2.0
61114.742737323664,62.0,67.0,1.0
86628.630486214,93.0,28.0,5.0
17786.877200501352,77.0,37.0,3.0
81463.23180015256,65.0,74.0,1.0
78553.46783897543,73.0,49.0,3.0
78414.12992865995,97.0,67.0,3.0
63001.56114025848,83.0,68.0,5.0
58690.236985873475,61.0,40.0,1.0
13016.699615148851,97.0,38.0,2.0
32650.0386168373,75.0,58.0,4.0
48875.035904304474,87.0,26.0,3.0
28610.52066035752,89.0,46.0,3.0
79883.81457614618,78.0,43.0,4.0
34771.46083128035,91.0,63.0,2.0
54852.74885939027,93.0,56.0,5.0
65633.08589451843,86.0,56.0,3.0
954.6555294899573,97.0,45.0,2.0
22646.444188106583,50.0,68.0,2.0
60250.58623035306,77.0,43.0,5.0
3061.193619381115,86.0,65.0,1.0
29499.8127122353,56.0,52.0,3.0
32711.223236280854,73.0,33.0,1.0
80500.11545303663,67.0,49.0,4.0
58838.63127250753,60.0,73.0,5.0
25142.8955150581,92.0,50.0,1.0
55393.817525107384,78.0,75.0,2.0
74486.58489208802,97.0,61.0,3.0
58106.10591035784,95.0,31.0,1.0
6492.561593787128,58.0,33.0,4.0
28394.19446454525,62.0,29.0,1.0
79693.90774537226,65.0,44.0,3.0
41418.87637035509,54.0,26.0,2.0
62106.1689512974,84.0,56.0,4.0
79866.23285084218,71.0,61.0,1.0
54312.347278445995,79.0,39.0,3.0
2977.4427435597727,59.0,43.0,3.0
87036.08014270022,84.0,43.0,4.0
63295.29148742571,54.0,55.0,4.0
38226.0627023254,91.0,25.0,2.0
60510.65581922679,84.0,52.0,5.0
33880.35822997616,70.0,68.0,4.0
23534.6371291129,73.0,45.0,4.0
42535.05584304504,61.0,75.0,2.0
54581.65683020877,91.0,27.0,2.0
70302.2215753538,79.0,26.0,1.0
682.6756617117196,95.0,47.0,2.0
34619.56780572931,58.0,56.0,3.0
27746.63556324007,61.0,67.0,4.0
49217.365636154704,57.0,30.0,4.0
9882.660244553836,53.0,58.0,2.0
28698.107934635387,64.0,43.0,2.0
62115.79809719029,62.0,74.0,4.0
35583.5528620458,53.0,45.0,4.0
41814.37292750439,66.0,34.0,2.0
3711.196862948315,59.0,36.0,4.0
2934.7132104775055,86.0,56.0,2.0
60723.17081213075,99.0,28.0,4.0
28217.14611263205,56.0,67.0,3.0
6877.5439676296555,98.0,56.0,4.0
96697.68691867034,59.0,49.0,4.0
13376.485347902932,66.0,36.0,3.0
77005.64018511155,93.0,63.0,1.0
10661.058246274635,90.0,47.0,4.0
4968.924248385843,89.0,35.0,4.0
86542.93948218097,74.0,51.0,4.0
50740.33681106114,54.0,28.0,1.0
32756.968254876458,50.0,48.0,5.0
46146.181735561106,90.0,74.0,4.0
77515.48725508513,85.0,72.0,5.0
28454.782006335317,54.0,68.0,2.0
37899.250870952594,85.0,38.0,1.0
63750.80747687312,51.0,43.0,3.0
10048.746775002093,86.0,29.0,4.0
37897.55792088557,94.0,36.0,1.0
73583.95233721189,81.0,30.0,5.0
2517.3031312749667,93.0,64.0,4.0
22713.637373143923,99.0,46.0,4.0
58010.9412276666,64.0,73.0,1.0
97333.65688228307,68.0,62.0,3.0
77377.4626555662,92.0,48.0,2.0
2124.1455307320402,83.0,63.0,3.0
63776.82871928162,72.0,44.0,3.0
89970.24528787808,92.0,54.0,2.0
39643.06697587567,63.0,37.0,5.0
5585.206931800317,77.0,54.0,1.0
81454.24273674013,72.0,27.0,3.0
71770.33321489804,97.0,52.0,2.0
54810.56391900835,80.0,38.0,4.0
26668.711486134114,80.0,60.0,4.0
34491.798724778535,76.0,73.0,3.0
77336.32118746216,93.0,40.0,5.0
70348.30796753745,59.0,68.0,3.0
61045.11515464793,73.0,63.0,1.0
28444.02691631404,77.0,74.0,5.0
99026.3250652319,73.0,66.0,2.0
